X,Y,Ubicacion,Fallecidos,Graves,MenosGrave,Leve,Accidentes
-70.5545386080094,-33.4306252487154,"FRANCISCO BILBAO & ALCALDE MANUEL DE LA LASTRA, LA REINA",0,0,0,1,1
-70.5538479365924,-33.3942714591072,"840 LAS TRANQUERAS, LAS CONDES",0,0,1,0,1
-70.5542218028746,-33.4182829659286,"CRISTOBAL COLON & MAYECURA, LAS CONDES",0,0,0,1,1
-70.5551518456386,-33.4734189249421,"TOBALABA & GRECIA, PENALOLEN",0,0,0,1,2
-70.5537199121796,-33.3943271733429,"MARDONAL & LAS TRANQUERAS, LAS CONDES",0,0,0,2,1
-70.5549263021839,-33.4625996906867,"JOSE ARRIETA & TOBIAS BARROS, PENALOLEN",0,0,0,2,2
-70.5542317091806,-33.4297001964576,"TOMAS MORO & NANDU, LAS CONDES",0,0,0,1,1
-70.5569329430114,-33.5872525918475,"LAS NIEVES ORIENTE & ANGEL PIMENTEL, PUENTE ALTO",0,1,1,0,2
-70.5533467486234,-33.3914820027123,"PRESIDENTE KENNEDY & LAS TRANQUERAS, VITACURA",0,1,0,0,1
-70.5539916958013,-33.4391635416479,"7441 PRINCIPE DE GALES, LA REINA",0,0,0,1,1
-70.5528890799719,-33.3875105746815,"LAS HUALTATAS & LAS TRANQUERAS, VITACURA",0,0,0,1,1
-70.5554838992756,-33.5359028117783,"ROJAS MAGALLANES & SANTA VICTORIA, LA FLORIDA",0,0,0,1,1
-70.5567626075883,-33.6149496401442,"CIRCUNVALACION & GUAYACAN, PUENTE ALTO",0,0,0,1,1
-70.5532775903063,-33.4208199621196,"TOMAS MORO & NICOSIA, LAS CONDES",0,0,0,1,1
-70.5532047269147,-33.4203519150549,"TOMAS MORO & MARTIN ALONSO PINZON, LAS CONDES",0,1,0,0,1
-70.5535779015151,-33.4515510177139,"LOS LITRES & LARRAIN, LA REINA",0,0,0,1,1
-70.5532464993451,-33.4426179181946,"1052 VICENTE PEREZ ROSALES, LA REINA",0,0,0,1,1
-70.5527807276177,-33.418282979366,"ATENAS & CUARTO CENTENARIO, LAS CONDES",0,0,0,1,1
-70.5552431619679,-33.56273520908,"4311 CAMILO HENRIQUEZ, PUENTE ALTO",0,0,0,1,1
-70.5517614369059,-33.3827358562215,"PADRE HURTADO NORTE & MAR JONICO, VITACURA",0,0,0,1,1
-70.5524002547451,-33.4253040991786,"1660 FLORENCIO BARRIOS, LAS CONDES",0,0,0,1,1
-70.5518092885918,-33.4084108989846,"CHESTERTON & APOQUINDO, LAS CONDES",0,1,0,0,1
-70.5546345964196,-33.5678471879824,"CAMILO HENRIQUEZ & SIN NOMBRE, PUENTE ALTO",0,2,1,1,3
-70.5511558556475,-33.3837444818852,"VITACURA & PADRE HURTADO NORTE, VITACURA",0,0,0,1,1
-70.5511183097913,-33.38405158045,"1602 PADRE HURTADO NORTE, VITACURA",0,0,0,1,1
-70.5524430818037,-33.474192395464,"GRECIA & LAS CODORNICES, PENALOLEN",0,0,0,1,1
-70.5515762818405,-33.4303737596696,"FLORENCIO BARRIOS & FRANCISCO BILBAO, LA REINA",0,0,0,0,1
-70.5515485168497,-33.4300223877643,"FRANCISCO BILBAO & FLORENCIO BARRIOS, LAS CONDES",0,0,0,1,1
-70.551726976494,-33.469638060462,"MARIANO SANCHEZ FONTECILLA & LAS PARCELAS, PENALOLEN",0,0,0,1,1
-70.5512701750964,-33.4512462362053,"LARRAIN & PEPE VILA, LA REINA",0,0,0,2,1
-70.5502294594526,-33.396959142278,"LAS CONDES & LAS AZALEAS, LAS CONDES",0,0,0,1,2
-70.5499107821935,-33.3862762029948,"PADRE HURTADO NORTE & LAS HUALTATAS, VITACURA",0,0,0,1,1
-70.5525325719841,-33.5352634827362,"ROJAS MAGALLANES & EL HUALLE SUR, LA FLORIDA",0,1,0,1,1
-70.5522153746563,-33.5193230850606,"6800 LAS ARAUCARIAS, LA FLORIDA",0,0,0,1,1
-70.5497800228851,-33.3831484138815,"VITACURA & PADRE DAMIAN DEVEUSTER, VITACURA",0,1,0,0,1
-70.5535673126017,-33.6098765058867,"EYZAGUIRRE & SUPERINTENDENTE LUIS MORENO PAZ, PUENTE ALTO",0,0,0,1,1
-70.548681984493,-33.3891233563334,"FERNANDO DE ARGUELLO & PADRE HURTADO NORTE, VITACURA",0,0,0,1,1
-70.5487175965289,-33.4080978172755,"7826 APOQUINDO, LAS CONDES",0,0,0,2,1
-70.5478405546628,-33.4295727116952,"8080 FRANCISCO BILBAO, LAS CONDES",0,1,0,0,1
-70.5476751521081,-33.4281318238078,"MANUEL CLARO VIAL & DUQUECO, LAS CONDES",0,1,0,0,1
-70.5502679214048,-33.5808972665407,"CAMILO HENRIQUEZ & CALETERA CAMILO HENRIQUEZ, PUENTE ALTO",0,1,0,0,1
-70.54744252186,-33.4295686608648,"FRANCISCO BILBAO & DUQUECO, LAS CONDES",0,1,0,1,2
-70.547141960431,-33.4174786560226,"CRISTOBAL COLON & IMPERIAL, LAS CONDES",0,0,0,1,1
-70.5464640105535,-33.4053211845977,"7512 LAS TROMPETAS, LAS CONDES",0,0,0,1,1
-70.5479808074133,-33.5143077853471,"LAS PERDICES & MARIA ANGELICA, LA FLORIDA",0,0,0,1,1
-70.5454931180174,-33.3942134799851,"LAS CONDES & PADRE HURTADO NORTE, LAS CONDES",0,0,0,2,1
-70.5453126475834,-33.3888767720726,"9001 PRESIDENTE KENNEDY, LAS CONDES",0,0,1,1,1
-70.5452468811702,-33.388805443036,"GILBERTO FUENZALIDA & PRESIDENTE KENNEDY, LAS CONDES",0,0,0,1,1
-70.5441333177399,-33.3446555060649,"CAMINO LOS TRAPENSES & VALLE DE LA UNION, LO BARNECHEA",0,0,0,1,1
-70.544500520001,-33.3958401524301,"CHESTERTON & PADRE HURTADO CENTRAL, LAS CONDES",0,0,0,1,1
-70.5443507674474,-33.3964913487205,"EL ALAMEIN & PADRE HURTADO CENTRAL, LAS CONDES",0,0,0,1,1
-70.5423885224402,-33.3255307314084,"CAMINO LOS TRAPENSES & PIE ANDINO, LO BARNECHEA",0,0,0,1,1
-70.5435014756936,-33.4062238565657,"PADRE HURTADO CENTRAL & CAMINO EL ALBA, LAS CONDES",0,1,0,1,2
-70.5431478214976,-33.3923036929725,"LAS CONDES & GILBERTO FUENZALIDA, LAS CONDES",0,2,0,1,2
-70.5441192357679,-33.4635735099589,"8220 JOSE ARRIETA, PENALOLEN",0,1,0,2,1
-70.5440180103383,-33.4712133610548,"LAS PARCELAS & LAGUNA SAN PEDRO, PENALOLEN",0,0,0,2,1
-70.5433399302195,-33.4426694850093,"ECHENIQUE & CARLOS OSSANDON, LA REINA",0,0,0,0,1
-70.5432833371283,-33.4419036219604,"CARLOS OSSANDON & ECHENIQUE, LA REINA",0,1,0,0,1
-70.5422848753463,-33.4091790160694,"GENERAL BLANCHE & PADRE HURTADO SUR, LAS CONDES",0,1,0,0,1
-70.5415070123056,-33.3907097755402,"LAS CONDES & CHARLES HAMILTON, LAS CONDES",0,1,0,0,1
-70.5416001545099,-33.4057244269933,"CAMINO EL ALBA & WATERLOO, LAS CONDES",0,1,0,0,1
-70.5413074898042,-33.3903695506483,"9350 LAS CONDES, LAS CONDES",0,1,0,0,1
-70.5419171738877,-33.4716814190822,"8651 LAS PARCELAS, PENALOLEN",0,1,0,0,1
-70.5418038588014,-33.4762190846142,"8787 GRECIA, PENALOLEN",0,0,0,1,1
-70.5415945772016,-33.4716944508107,"CONSISTORIAL & LAS PARCELAS, PENALOLEN",0,0,0,1,1
-70.5411760497813,-33.460210198305,"PASAJE 2 & DIPUTADA LAURA RODRIGUEZ, LA REINA",0,0,1,1,1
-70.5413965297729,-33.4738793678356,"PASAJE 6 & TAGUA TAGUA, PENALOLEN",0,0,0,1,1
-70.5400566392041,-33.4053918777479,"CAMINO EL ALBA & CARDENAL NEWMAN, LAS CONDES",0,1,0,1,1
-70.540951149958,-33.4584453837269,"TALINAY & DIPUTADA LAURA RODRIGUEZ, LA REINA",0,1,0,1,2
-70.5405046906518,-33.4903670599357,"SIN CLASIFICACION & SIN CLASIFICACION, PENALOLEN",0,0,0,1,1
-70.5384415950015,-33.383307539307,"RODODENDROS & CORTE DE APELACIONES, VITACURA",0,0,0,1,1
-70.5383284717238,-33.4049533770436,"CAMINO EL ALBA & PAUL HARRIS, LAS CONDES",0,0,0,1,1
-70.5387418863745,-33.4722439529943,"AMANECER & LAS PARCELAS, PENALOLEN",0,0,0,1,1
-70.5377892466507,-33.4207243837937,"PADRE HURTADO SUR & PATRICIA, LAS CONDES",0,0,0,1,1
-70.538709797905,-33.4819932438841,"9000 ANTUPIREN, PENALOLEN",0,0,0,1,1
-70.5364074741732,-33.3813396450413,"TABANCURA & LAS HUALTATAS, VITACURA",0,0,1,0,1
-70.5374235113674,-33.4725398862496,"9053 LAS PARCELAS, PENALOLEN",0,0,0,1,1
-70.5364086446147,-33.416223233628,"CRISTOBAL COLON & LOS VILOS, LAS CONDES",0,1,0,0,1
-70.537197419969,-33.4725336724925,"LAS PARCELAS & QUEBRADA DE UMALLANI, PENALOLEN",0,1,0,0,1
-70.5358131849382,-33.4642178161229,"JOSE ARRIETA & COMBATE DE IQUIQUE, LA REINA",0,0,0,2,1
-70.5351449634791,-33.4550002390266,"CORDILLERA & PASAJE 4, LA REINA",0,0,0,1,1
-70.5342303012013,-33.4067086273695,"9541 GENERAL BLANCHE, LAS CONDES",1,0,0,0,1
-70.5331862680939,-33.3882876832368,"CAMPANARIO & PAUL HARRIS, LAS CONDES",0,0,0,1,1
-70.5370125645202,-33.6074680636098,"EYZAGUIRRE & EL NOGAL, PUENTE ALTO",0,0,1,0,1
-70.5333874059855,-33.4162606219712,"9413 LA QUEBRADA, LAS CONDES",0,0,0,1,1
-70.5322121359969,-33.3548138195561,"JOSE ALCALDE DELANO & SANTA BLANCA, LO BARNECHEA",0,0,1,0,2
-70.5332958713067,-33.4202298894238,"PATRICIA & PICHIDANGUI, LAS CONDES",0,0,0,0,1
-70.5336432325927,-33.4405893077522,"CARLOS SILVA VILDOSOLA & VALENZUELA LLANOS, LA REINA",0,0,0,3,2
-70.5323163442405,-33.3822109168373,"LAS CONDES & LO FONTECILLA, LAS CONDES",0,0,1,0,1
-70.53180125355,-33.4239188829014,"ALEJANDRO FLEMING & SANTA ZITA, LAS CONDES",0,1,0,0,1
-70.5323976765308,-33.4651799715734,"JOSE ARRIETA & CALLE 1, LA REINA",0,0,1,0,1
-70.5316960304565,-33.4271127256512,"9312 NUEVA BILBAO, LAS CONDES",0,1,0,0,1
-70.5310251471049,-33.4011477304184,"9771 CAMINO EL ALBA, LAS CONDES",0,0,1,0,1
-70.5302624689308,-33.3803333481799,"11049 LAS CONDES, LAS CONDES",1,0,0,1,1
-70.5304133334435,-33.4214378966101,"PAUL HARRIS & PUNITAQUI, LAS CONDES",0,1,0,0,1
-70.5296478585947,-33.421943357224,"PAUL HARRIS & SANTA ZITA, LAS CONDES",0,0,0,1,1
-70.5296407500969,-33.4239906421893,"VITAL APOQUINDO & ALEJANDRO FLEMING, LAS CONDES",0,0,0,1,1
-70.5298801031621,-33.4462092083333,"847 LAS PERDICES, LA REINA",0,0,0,0,1
-70.527743418384,-33.3358486690979,"BERNARDO LARRAIN COTAPOS & LOS QUELTEHUES, LO BARNECHEA",0,2,0,0,1
-70.5299931577089,-33.4710175456116,"9738 ROCA VIVA, PENALOLEN",0,1,0,0,1
-70.53009561487,-33.4786819370883,"GRECIA & CAMINO EL PRINCIPE, PENALOLEN",1,3,1,7,2
-70.5281157649942,-33.3780600702866,"LAS CONDES & VALLE ALEGRE, LAS CONDES",0,0,0,1,1
-70.5282462495677,-33.3904319071736,"10198 CHARLES HAMILTON, LAS CONDES",0,0,1,0,1
-70.5293648138666,-33.4591390056293,"LAS PERDICES & TALINAY, LA REINA",0,0,0,1,1
-70.5310251641838,-33.5992184857455,"EYZAGUIRRE & CAMILO HENRIQUEZ, PUENTE ALTO",0,1,0,1,2
-70.5308851096428,-33.6101954197555,"EL VOLCAN & LOS ALAMOS, PUENTE ALTO",0,0,0,1,1
-70.5251036788611,-33.3403543488498,"12099 BERNARDO LARRAIN COTAPOS, LO BARNECHEA",0,0,0,1,1
-70.5270823311402,-33.4750035182562,"1500 QUEBRADA SAN PEDRO, PENALOLEN",0,0,0,1,1
-70.523661805193,-33.3790798200115,"SAN DAMIAN & FRAY LUIS DE LEON, LAS CONDES",0,1,0,0,1
-70.5237963268707,-33.4809329993919,"DIAGONAL LAS TORRES & LA COORDINADORA, PENALOLEN",0,0,0,2,1
-70.5235463016455,-33.4814050317161,"DIAGONAL LAS TORRES & CASANOVA, PENALOLEN",0,0,0,1,2
-70.5249872561414,-33.6100698814615,"EL VOLCAN & LOS SUSPIROS, PUENTE ALTO",0,1,0,0,1
-70.5195540729987,-33.3301501720408,"4505 LA DEHESA, LO BARNECHEA",0,1,0,0,1
-70.5201221960881,-33.3739646065659,"12157 LAS CONDES, LAS CONDES",0,1,0,0,1
-70.5237146710231,-33.6130886416653,"LOS SUSPIROS & CALLE LAGO CARRERA, PUENTE ALTO",0,0,0,3,1
-70.5186464569795,-33.3527529141564,"LA DEHESA & EL RODEO, LO BARNECHEA",0,0,0,3,4
-70.5191791862209,-33.3951427126506,"CAMINO OTONAL & CAMINO LAS FLORES, LAS CONDES",0,1,0,0,1
-70.5182532148221,-33.3536235098212,"1939 LA DEHESA, LO BARNECHEA",0,1,0,0,1
-70.5176874771162,-33.3668426689024,"RAUL LABBE & EL RADAL, LO BARNECHEA",0,1,0,0,1
-70.519676244914,-33.4890460670203,"DIAGONAL LAS TORRES & CAMINO PRIVADO, PENALOLEN",0,1,0,0,1
-70.5176391370215,-33.3727233755354,"LAS CONDES & SAN FRANCISCO DE ASIS, LAS CONDES",0,0,0,1,1
-70.5170236910346,-33.3663727983432,"12931 RAUL LABBE, LO BARNECHEA",0,0,0,1,1
-70.52121096091,-33.6116855620102,"EL OMBU & MANUEL RODRIGUEZ, PUENTE ALTO",0,0,0,1,1
-70.5209090897698,-33.5981799240364,"LOS CASTANOS & CAMINO A EL VOLCAN, PUENTE ALTO",1,0,0,0,1
-70.5204433497045,-33.6103242271733,"11 DE SEPTIEMBRE & LOS PIMIENTOS, PUENTE ALTO",0,0,0,1,1
-70.5164288658414,-33.4057821646938,"FRANCISCO BULNES CORREA & QUEBRADA HONDA, LAS CONDES",0,0,0,1,1
-70.515630413773,-33.369699640793,"ELEODORO GUERRA & COSTANERA MONSENOR ESCRIVA DE BALAGUER, LO BARNECHEA",0,0,1,0,1
-70.5152855713656,-33.3622094019637,"EL ROBLE & LA DEHESA, LO BARNECHEA",0,0,0,3,3
-70.5151192494409,-33.3693541568408,"EL GOMERO & COSTANERA MONSENOR ESCRIVA DE BALAGUER, LO BARNECHEA",1,0,0,0,1
-70.5136007511009,-33.3294472691098,"4603 BASEL, LO BARNECHEA",0,1,0,0,1
-70.5135429179321,-33.3267243430409,"PASEO PIE ANDINO & BASEL, LO BARNECHEA",0,0,0,1,1
-70.5124088782732,-33.3810482414872,"CHARLES HAMILTON & SAN FRANCISCO DE ASIS, LAS CONDES",0,0,0,1,1
-70.5119609576813,-33.368211234619,"COSTANERA MONSENOR ESCRIVA DE BALAGUER & LA DEHESA, LO BARNECHEA",0,0,0,2,2
-70.5114128182439,-33.3706980235941,"LA DEHESA & LAS CONDES, LO BARNECHEA",0,0,0,1,1
-70.5103777340419,-33.3462521550747,"13382 CAMINO DEL MEMBRILLAR, LO BARNECHEA",0,0,0,1,1
-70.5102858800562,-33.3515111294123,"EL RODEO & PADRE ALFREDO ARTEAGA BARROS, LO BARNECHEA",0,0,0,1,1
-70.5101764324557,-33.3569957790348,"1393 PADRE ALFREDO ARTEAGA BARROS, LO BARNECHEA",0,0,0,1,1
-70.5098607925633,-33.3586319870381,"PADRE ALFREDO ARTEAGA BARROS & 4 VIENTOS, LO BARNECHEA",0,0,0,1,2
-70.5098156731142,-33.37032966298,"13200 LAS CONDES, LO BARNECHEA",0,0,0,1,1
-70.5093847480716,-33.3596929535464,"PADRE ALFREDO ARTEAGA BARROS & LOS PATOS, LO BARNECHEA",0,0,0,1,1
-70.5097923286127,-33.3975840834868,"CERRO EL CEPO & SAN CARLOS DE APOQUINDO, LAS CONDES",0,0,0,2,1
-70.5091335599438,-33.3607060917564,"PADRE ALFREDO ARTEAGA BARROS & EL ROBLE, LO BARNECHEA",0,0,0,0,1
-70.5092397141786,-33.3954714456198,"SAN CARLOS DE APOQUINDO & CIRCUNVALACION LAS FLORES, LAS CONDES",0,1,0,0,1
-70.5084878997155,-33.362526679843,"RAUL LABBE & PADRE ALFREDO ARTEAGA BARROS, LO BARNECHEA",0,0,1,1,2
-70.5078991117508,-33.370136515931,"13450 LAS CONDES, LO BARNECHEA",0,1,0,0,1
-70.5075552956133,-33.3751279755208,"CAMINO LA POSADA & FRAY MONTALVA, LAS CONDES",0,0,0,1,1
-70.5066551391556,-33.3578322040363,"13797 4 VIENTOS, LO BARNECHEA",0,0,0,1,1
-70.5054694698882,-33.3301593724265,"EL PEUMO & CAMINO EL HUINGANAL, LO BARNECHEA",0,0,0,0,1
-70.5056672878573,-33.3603784206756,"LO BARNECHEA & ALVAREZ, LO BARNECHEA",0,1,0,0,1
-70.5054324203297,-33.3610937397862,"LO BARNECHEA & GOMEZ, LO BARNECHEA",0,0,0,1,1
-70.5023727607583,-33.355034218924,"CAMINO CIRCUNVALACION NORTE & EL GAVILAN, LO BARNECHEA",0,1,0,0,1
-70.4999087076319,-33.3648762776043,"14196 QUINCHAMALI, LO BARNECHEA",0,0,0,1,1
-70.4993928519171,-33.3536002081704,"CAMINO CIRCUNVALACION NORTE & 4 NORTE, LO BARNECHEA",0,0,0,1,1
-70.4939870187467,-33.3636399911263,"LAS CONDES & MONSENOR ESCRIVA DE BALAGUER, LO BARNECHEA",0,2,0,1,3
